"ID";"WijkenEnBuurten";"Gemeentenaam_1";"SoortRegio_2";"Codering_3";"Indelingswijziging_4";"AantalInwoners_5";"TotaalVermogenVernielingEnGeweld_6";"TotaalVermogensmisdrijven_7";"TotaalDiefstal_8";"Fietsendiefstal_9";"DiefstalOverigeVervoermiddelen_10";"DiefstalUitVanafVervoermiddelen_11";"ZakkenrollerijStraatroofEnBeroving_12";"TotaalDiefstalUitWoningSchuurED_13";"DiefstalUitNietResidentieleGebouwen_14";"OverigeDiefstalInbraak_15";"OverigeVermogensmisdrijven_16";"TotaalVernielingTegenOpenbareOrde_17";"TotaalVernieling_18";"VernielingAanAuto_19";"OverigeVernieling_20";"OverigeVernielingTegenOpenbareOrde_21";"TotaalGeweldsEnSeksueleMisdrijven_22";"Mishandeling_23";"BedreigingEnStalking_24";"OverigeGeweldsEnSeksueleMisdrijven_25";"TotaalVermogenVernielingEnGeweld_26";"TotaalVermogensmisdrijven_27";"TotaalDiefstalUitWoningSchuurED_28";"VernielingMisdrijfTegenOpenbareOrde_29";"GeweldsEnSeksueleMisdrijven_30"
"6109";"BU03920202";"Haarlem                       ";"Buurt   ";"BU03920202";"3";"761";"65";"45";"37";"10";"2";"12";"3";"2";"4";"4";"8";"14";"13";"3";"10";"1";"6";"3";"1";"2";"85";"59";"3";"17";"8"
"6110";"BU03920203";"Haarlem                       ";"Buurt   ";"BU03920203";"3";"1953";"171";"137";"121";"30";"7";"29";"5";"31";"4";"15";"16";"21";"19";"15";"4";"2";"13";"8";"2";"3";"88";"70";"16";"10";"7"
"6111";"BU03920204";"Haarlem                       ";"Buurt   ";"BU03920204";"3";"1379";"52";"42";"35";"5";"2";"19";"1";"4";"0";"4";"7";"3";"3";"1";"2";"0";"7";"3";"4";"0";"38";"30";"3";"2";"5"
"6112";"BU03920205";"Haarlem                       ";"Buurt   ";"BU03920205";"3";"1946";"99";"80";"72";"16";"4";"26";"2";"12";"2";"10";"8";"13";"12";"4";"8";"1";"6";"4";"2";"0";"51";"41";"6";"6";"3"
"6113";"BU03920206";"Haarlem                       ";"Buurt   ";"BU03920206";"3";"2037";"110";"88";"81";"23";"4";"31";"1";"6";"6";"10";"7";"16";"15";"5";"10";"1";"6";"4";"2";"0";"54";"43";"3";"7";"3"
"6114";"BU03920207";"Haarlem                       ";"Buurt   ";"BU03920207";"3";"26";"11";"7";"7";"1";"1";"0";"2";"1";"1";"1";"0";"3";"3";"1";"2";"0";"1";"1";"0";"0";;;;;
"6115";"BU03920208";"Haarlem                       ";"Buurt   ";"BU03920208";"3";"1821";"56";"48";"44";"8";"3";"10";"1";"12";"5";"5";"4";"7";"6";"1";"5";"1";"1";"0";"0";"1";"31";"26";"7";"3";"1"
"6116";"WK039203  ";"Haarlem                       ";"Wijk    ";"WK039203  ";"3";"8178";"376";"282";"230";"77";"16";"56";"5";"20";"27";"29";"52";"63";"53";"25";"28";"10";"31";"21";"5";"5";"46";"34";"2";"6";"4"
"6117";"BU03920301";"Haarlem                       ";"Buurt   ";"BU03920301";"3";"2023";"105";"82";"69";"21";"2";"18";"0";"9";"7";"12";"13";"18";"18";"4";"14";"0";"5";"1";"2";"2";"52";"41";"4";"9";"2"
"6118";"BU03920302";"Haarlem                       ";"Buurt   ";"BU03920302";"3";"1340";"70";"47";"44";"12";"4";"14";"5";"1";"1";"7";"3";"13";"7";"6";"1";"6";"10";"7";"2";"1";"52";"35";"1";"5";"7"
"6119";"BU03920303";"Haarlem                       ";"Buurt   ";"BU03920303";"3";"2620";"98";"81";"59";"21";"5";"6";"0";"6";"16";"5";"22";"11";"10";"5";"5";"1";"6";"3";"1";"2";"37";"31";"2";"4";"2"
"6120";"BU03920304";"Haarlem                       ";"Buurt   ";"BU03920304";"3";"2195";"103";"72";"58";"23";"5";"18";"0";"4";"3";"5";"14";"21";"18";"10";"8";"3";"10";"10";"0";"0";"47";"33";"2";"8";"5"
"6121";"WK039204  ";"Haarlem                       ";"Wijk    ";"WK039204  ";"3";"7410";"240";"190";"157";"33";"7";"47";"2";"12";"24";"32";"33";"44";"44";"19";"25";"0";"6";"4";"1";"1";"32";"26";"2";"6";"1"
"6122";"BU03920401";"Haarlem                       ";"Buurt   ";"BU03920401";"3";"665";"19";"15";"12";"3";"1";"4";"1";"3";"0";"0";"3";"4";"4";"2";"2";"0";"0";"0";"0";"0";"29";"23";"5";"6";"0"
"6123";"BU03920402";"Haarlem                       ";"Buurt   ";"BU03920402";"3";"2518";"68";"53";"42";"5";"3";"19";"0";"1";"0";"14";"11";"14";"14";"8";"6";"0";"1";"1";"0";"0";"27";"21";"0";"6";"0"
"6124";"BU03920403";"Haarlem                       ";"Buurt   ";"BU03920403";"3";"1855";"75";"51";"43";"10";"0";"11";"0";"1";"12";"9";"8";"21";"21";"8";"13";"0";"3";"3";"0";"0";"40";"27";"1";"11";"2"
"6125";"BU03920404";"Haarlem                       ";"Buurt   ";"BU03920404";"3";"1290";"38";"33";"26";"9";"1";"8";"0";"3";"0";"5";"7";"4";"4";"1";"3";"0";"1";"0";"0";"1";"29";"26";"2";"3";"1"
"6126";"BU03920405";"Haarlem                       ";"Buurt   ";"BU03920405";"3";"1082";"40";"38";"34";"6";"2";"5";"1";"4";"12";"4";"4";"1";"1";"0";"1";"0";"1";"0";"1";"0";"37";"35";"4";"1";"1"
"6127";"WK039205  ";"Haarlem                       ";"Wijk    ";"WK039205  ";"3";"5564";"175";"132";"113";"22";"9";"16";"1";"32";"15";"18";"19";"31";"27";"10";"17";"4";"12";"5";"6";"1";"31";"24";"6";"5";"2"
"6128";"BU03920501";"Haarlem                       ";"Buurt   ";"BU03920501";"3";"539";"22";"17";"12";"1";"0";"2";"0";"5";"0";"4";"5";"2";"2";"1";"1";"0";"3";"1";"2";"0";"41";"32";"9";"4";"6"
"6129";"BU03920502";"Haarlem                       ";"Buurt   ";"BU03920502";"3";"1331";"63";"45";"41";"10";"3";"8";"1";"4";"10";"5";"4";"11";"8";"6";"2";"3";"7";"3";"3";"1";"47";"34";"3";"6";"5"
"6130";"BU03920503";"Haarlem                       ";"Buurt   ";"BU03920503";"3";"2720";"57";"41";"38";"10";"6";"5";"0";"10";"1";"6";"3";"14";"14";"2";"12";"0";"2";"1";"1";"0";"21";"15";"4";"5";"1"
"6131";"BU03920504";"Haarlem                       ";"Buurt   ";"BU03920504";"3";"37";"8";"7";"6";"0";"0";"0";"0";"2";"4";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";;;;;
"6132";"BU03920505";"Haarlem                       ";"Buurt   ";"BU03920505";"3";"14";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;
"6133";"BU03920506";"Haarlem                       ";"Buurt   ";"BU03920506";"3";"923";"24";"21";"16";"1";"0";"1";"0";"11";"0";"3";"5";"3";"3";"1";"2";"0";"0";"0";"0";"0";"26";"23";"12";"3";"0"
"6134";"WK039206  ";"Haarlem                       ";"Wijk    ";"WK039206  ";"3";"1683";"372";"291";"260";"57";"15";"87";"4";"10";"44";"43";"31";"48";"36";"19";"17";"12";"33";"19";"13";"1";"221";"173";"6";"21";"20"
"6135";"BU03920601";"Haarlem                       ";"Buurt   ";"BU03920601";"3";"1355";"52";"31";"24";"8";"2";"6";"0";"7";"0";"1";"7";"10";"9";"6";"3";"1";"11";"7";"4";"0";"38";"23";"5";"7";"8"
"6136";"BU03920602";"Haarlem                       ";"Buurt   ";"BU03920602";"3";"289";"315";"257";"233";"49";"13";"79";"4";"3";"44";"41";"24";"36";"26";"13";"13";"10";"22";"12";"9";"1";"1090";"889";"10";"90";"76"
"6137";"BU03920603";"Haarlem                       ";"Buurt   ";"BU03920603";"3";"39";"5";"3";"3";"0";"0";"2";"0";"0";"0";"1";"0";"2";"1";"0";"1";"1";"0";"0";"0";"0";;;;;
"6138";"WK039207  ";"Haarlem                       ";"Wijk    ";"WK039207  ";"3";"7881";"301";"203";"158";"30";"20";"36";"3";"33";"17";"19";"45";"65";"52";"32";"20";"13";"33";"20";"7";"6";"38";"26";"4";"7";"4"
"6139";"BU03920701";"Haarlem                       ";"Buurt   ";"BU03920701";"3";"2720";"124";"84";"70";"14";"6";"18";"2";"10";"13";"7";"14";"28";"20";"13";"7";"8";"12";"5";"4";"3";"46";"31";"4";"7";"4"
"6140";"BU03920702";"Haarlem                       ";"Buurt   ";"BU03920702";"3";"1750";"45";"32";"17";"5";"2";"4";"0";"4";"1";"1";"15";"9";"9";"7";"2";"0";"4";"3";"0";"1";"26";"18";"2";"5";"2"
"6141";"BU03920703";"Haarlem                       ";"Buurt   ";"BU03920703";"3";"1220";"50";"31";"26";"3";"5";"6";"1";"3";"1";"7";"5";"12";"9";"5";"4";"3";"7";"5";"2";"0";"41";"25";"2";"7";"6"
"6142";"BU03920704";"Haarlem                       ";"Buurt   ";"BU03920704";"3";"2191";"82";"56";"45";"8";"7";"8";"0";"16";"2";"4";"11";"16";"14";"7";"7";"2";"10";"7";"1";"2";"37";"26";"7";"6";"5"
"6143";"WK039208  ";"Haarlem                       ";"Wijk    ";"WK039208  ";"3";"5404";"249";"162";"128";"25";"12";"28";"1";"22";"21";"19";"34";"55";"50";"24";"26";"5";"32";"14";"12";"6";"46";"30";"4";"9";"6"
"6144";"BU03920801";"Haarlem                       ";"Buurt   ";"BU03920801";"3";"2138";"112";"67";"52";"14";"4";"14";"0";"12";"3";"5";"15";"26";"24";"13";"11";"2";"19";"8";"7";"4";"52";"31";"6";"11";"9"
"6145";"BU03920802";"Haarlem                       ";"Buurt   ";"BU03920802";"3";"1188";"47";"30";"23";"3";"2";"6";"0";"6";"5";"1";"7";"12";"11";"3";"8";"1";"5";"2";"2";"1";"40";"25";"5";"9";"4"
"6146";"BU03920803";"Haarlem                       ";"Buurt   ";"BU03920803";"3";"1569";"59";"44";"35";"6";"4";"2";"1";"3";"9";"10";"9";"12";"10";"7";"3";"2";"3";"2";"0";"1";"38";"28";"2";"6";"2"
"6147";"BU03920804";"Haarlem                       ";"Buurt   ";"BU03920804";"3";"509";"31";"21";"18";"2";"2";"6";"0";"1";"4";"3";"3";"5";"5";"1";"4";"0";"5";"2";"3";"0";"61";"41";"2";"10";"10"
"6148";"WK039209  ";"Haarlem                       ";"Wijk    ";"WK039209  ";"3";"6847";"320";"220";"185";"25";"13";"36";"7";"32";"27";"45";"35";"68";"58";"19";"39";"10";"32";"17";"14";"1";"47";"32";"5";"8";"5"
"6149";"BU03920901";"Haarlem                       ";"Buurt   ";"BU03920901";"3";"1940";"73";"51";"40";"10";"5";"14";"1";"6";"0";"4";"11";"13";"10";"7";"3";"3";"9";"4";"5";"0";"38";"26";"3";"5";"5"
"6150";"BU03920902";"Haarlem                       ";"Buurt   ";"BU03920902";"3";"1812";"84";"70";"56";"3";"5";"9";"2";"11";"1";"25";"14";"8";"4";"2";"2";"4";"6";"2";"4";"0";"46";"39";"6";"2";"3"
"6151";"BU03920903";"Haarlem                       ";"Buurt   ";"BU03920903";"3";"254";"6";"3";"3";"0";"0";"2";"0";"0";"0";"1";"0";"3";"3";"1";"2";"0";"0";"0";"0";"0";"24";"12";"0";"12";"0"
"6152";"BU03920904";"Haarlem                       ";"Buurt   ";"BU03920904";"3";"1725";"116";"70";"65";"10";"2";"4";"4";"9";"25";"11";"5";"35";"32";"7";"25";"3";"11";"7";"3";"1";"67";"41";"5";"19";"6"
"6153";"BU03920905";"Haarlem                       ";"Buurt   ";"BU03920905";"3";"1116";"32";"21";"16";"1";"1";"4";"0";"6";"0";"4";"5";"8";"8";"1";"7";"0";"3";"2";"1";"0";"29";"19";"5";"7";"3"
"6154";"BU03920906";"Haarlem                       ";"Buurt   ";"BU03920906";"3";"0";"9";"5";"5";"1";"0";"3";"0";"0";"1";"0";"0";"1";"1";"1";"0";"0";"3";"2";"1";"0";;;;;
"6155";"WK039210  ";"Haarlem                       ";"Wijk    ";"WK039210  ";"3";"8867";"408";"323";"285";"97";"20";"48";"4";"17";"62";"37";"38";"43";"37";"23";"14";"6";"42";"25";"10";"7";"46";"36";"2";"4";"5"
"6156";"BU03921001";"Haarlem                       ";"Buurt   ";"BU03921001";"3";"2069";"97";"74";"65";"38";"3";"13";"1";"0";"8";"2";"9";"13";"12";"7";"5";"1";"10";"6";"3";"1";"47";"36";"0";"6";"5"
"6157";"BU03921002";"Haarlem                       ";"Buurt   ";"BU03921002";"3";"2551";"132";"116";"109";"24";"7";"8";"0";"2";"46";"22";"7";"8";"7";"5";"2";"1";"8";"5";"0";"3";"52";"45";"1";"3";"3"
"6158";"BU03921003";"Haarlem                       ";"Buurt   ";"BU03921003";"3";"1004";"43";"28";"19";"9";"1";"2";"0";"4";"1";"2";"9";"8";"7";"4";"3";"1";"7";"6";"1";"0";"43";"28";"4";"7";"7"
"6159";"BU03921004";"Haarlem                       ";"Buurt   ";"BU03921004";"3";"1953";"63";"47";"40";"17";"4";"8";"2";"4";"1";"4";"7";"5";"4";"3";"1";"1";"11";"3";"6";"2";"32";"24";"2";"2";"6"
"6160";"BU03921005";"Haarlem                       ";"Buurt   ";"BU03921005";"3";"1290";"73";"58";"52";"9";"5";"17";"1";"7";"6";"7";"6";"9";"7";"4";"3";"2";"6";"5";"0";"1";"57";"45";"5";"5";"5"
"6161";"WK039211  ";"Haarlem                       ";"Wijk    ";"WK039211  ";"3";"9116";"307";"218";"182";"54";"15";"25";"2";"23";"40";"23";"36";"69";"65";"34";"31";"4";"20";"6";"11";"3";"34";"24";"3";"7";"2"
"6162";"BU03921101";"Haarlem                       ";"Buurt   ";"BU03921101";"3";"2013";"48";"33";"24";"9";"2";"2";"0";"4";"2";"5";"9";"12";"12";"8";"4";"0";"3";"0";"2";"1";"24";"16";"2";"6";"1"
"6163";"BU03921102";"Haarlem                       ";"Buurt   ";"BU03921102";"3";"1634";"50";"32";"25";"5";"1";"6";"1";"6";"1";"5";"7";"11";"10";"3";"7";"1";"7";"0";"6";"1";"31";"20";"4";"6";"4"
"6164";"BU03921103";"Haarlem                       ";"Buurt   ";"BU03921103";"3";"1936";"59";"36";"29";"10";"5";"5";"0";"1";"4";"4";"7";"17";"17";"9";"8";"0";"6";"5";"1";"0";"30";"19";"1";"9";"3"
"6165";"BU03921104";"Haarlem                       ";"Buurt   ";"BU03921104";"3";"1259";"35";"24";"19";"8";"2";"4";"0";"3";"0";"2";"5";"10";"10";"4";"6";"0";"1";"0";"0";"1";"28";"19";"2";"8";"1"
"6166";"BU03921105";"Haarlem                       ";"Buurt   ";"BU03921105";"3";"2274";"115";"93";"85";"22";"5";"8";"1";"9";"33";"7";"8";"19";"16";"10";"6";"3";"3";"1";"2";"0";"51";"41";"4";"7";"1"
"6167";"WK039212  ";"Haarlem                       ";"Wijk    ";"WK039212  ";"3";"13068";"316";"264";"228";"84";"21";"50";"2";"30";"11";"30";"36";"47";"45";"23";"22";"2";"5";"2";"3";"0";"24";"20";"2";"3";"0"
"6168";"BU03921201";"Haarlem                       ";"Buurt   ";"BU03921201";"3";"2091";"35";"28";"21";"12";"1";"6";"0";"2";"0";"0";"7";"6";"6";"3";"3";"0";"1";"0";"1";"0";"17";"13";"1";"3";"0"
"6169";"BU03921202";"Haarlem                       ";"Buurt   ";"BU03921202";"3";"1661";"41";"34";"26";"11";"2";"6";"0";"2";"0";"5";"8";"7";"7";"6";"1";"0";"0";"0";"0";"0";"25";"20";"1";"4";"0"
"6170";"BU03921203";"Haarlem                       ";"Buurt   ";"BU03921203";"3";"1785";"40";"36";"31";"6";"3";"10";"1";"10";"0";"1";"5";"4";"4";"4";"0";"0";"0";"0";"0";"0";"22";"20";"6";"2";"0"
"6171";"BU03921204";"Haarlem                       ";"Buurt   ";"BU03921204";"3";"1129";"25";"19";"18";"8";"1";"5";"0";"1";"1";"2";"1";"5";"4";"3";"1";"1";"1";"0";"1";"0";"22";"17";"1";"4";"1"
"6172";"BU03921205";"Haarlem                       ";"Buurt   ";"BU03921205";"3";"2431";"88";"71";"63";"16";"4";"11";"1";"7";"6";"18";"8";"15";"14";"2";"12";"1";"2";"1";"1";"0";"36";"29";"3";"6";"1"
"6173";"BU03921206";"Haarlem                       ";"Buurt   ";"BU03921206";"3";"1251";"30";"25";"24";"9";"6";"5";"0";"3";"0";"1";"1";"5";"5";"4";"1";"0";"0";"0";"0";"0";"24";"20";"2";"4";"0"
"6174";"BU03921207";"Haarlem                       ";"Buurt   ";"BU03921207";"3";"2720";"57";"51";"45";"22";"4";"7";"0";"5";"4";"3";"6";"5";"5";"1";"4";"0";"1";"1";"0";"0";"21";"19";"2";"2";"0"
"6175";"WK039213  ";"Haarlem                       ";"Wijk    ";"WK039213  ";"3";"8948";"372";"296";"256";"85";"12";"46";"5";"34";"33";"41";"40";"64";"59";"23";"36";"5";"12";"5";"6";"1";"42";"33";"4";"7";"1"
"6176";"BU03921301";"Haarlem                       ";"Buurt   ";"BU03921301";"3";"51";"32";"23";"23";"14";"0";"2";"0";"1";"2";"4";"0";"7";"6";"0";"6";"1";"2";"0";"2";"0";"627";"451";"20";"118";"39"
"6177";"BU03921302";"Haarlem                       ";"Buurt   ";"BU03921302";"3";"1022";"69";"49";"41";"13";"0";"6";"0";"5";"11";"6";"8";"18";"18";"5";"13";"0";"2";"1";"1";"0";"68";"48";"5";"18";"2"
"6178";"BU03921303";"Haarlem                       ";"Buurt   ";"BU03921303";"3";"1040";"42";"34";"30";"5";"1";"7";"2";"6";"5";"4";"4";"5";"4";"2";"2";"1";"3";"2";"1";"0";"40";"33";"6";"4";"3"
"6179";"BU03921304";"Haarlem                       ";"Buurt   ";"BU03921304";"3";"2249";"86";"68";"62";"15";"7";"7";"1";"10";"11";"11";"6";"16";"14";"5";"9";"2";"2";"0";"2";"0";"38";"30";"4";"6";"1"
"6180";"BU03921305";"Haarlem                       ";"Buurt   ";"BU03921305";"3";"1779";"61";"56";"44";"16";"1";"18";"0";"3";"0";"6";"12";"5";"5";"4";"1";"0";"0";"0";"0";"0";"34";"31";"2";"3";"0"
"6181";"BU03921306";"Haarlem                       ";"Buurt   ";"BU03921306";"3";"1361";"30";"25";"22";"8";"2";"2";"0";"4";"2";"4";"3";"4";"4";"2";"2";"0";"1";"0";"0";"1";"22";"18";"3";"3";"1"
"6182";"BU03921307";"Haarlem                       ";"Buurt   ";"BU03921307";"3";"1446";"52";"41";"34";"14";"1";"4";"2";"5";"2";"6";"7";"9";"8";"5";"3";"1";"2";"2";"0";"0";"36";"28";"3";"6";"1"
"6183";"WK039214  ";"Haarlem                       ";"Wijk    ";"WK039214  ";"3";"5077";"120";"84";"60";"16";"6";"14";"0";"8";"3";"13";"24";"26";"26";"8";"18";"0";"10";"4";"5";"1";"24";"17";"2";"5";"2"
"6184";"BU03921401";"Haarlem                       ";"Buurt   ";"BU03921401";"3";"2346";"42";"35";"25";"5";"5";"3";"0";"5";"2";"5";"10";"5";"5";"1";"4";"0";"2";"1";"1";"0";"18";"15";"2";"2";"1"
"6185";"BU03921402";"Haarlem                       ";"Buurt   ";"BU03921402";"3";"1223";"39";"17";"10";"5";"0";"3";"0";"0";"1";"1";"7";"17";"17";"4";"13";"0";"5";"2";"2";"1";"32";"14";"0";"14";"4"
"6186";"BU03921403";"Haarlem                       ";"Buurt   ";"BU03921403";"3";"1473";"39";"32";"25";"6";"1";"8";"0";"3";"0";"7";"7";"4";"4";"3";"1";"0";"3";"1";"2";"0";"26";"22";"2";"3";"2"
"6187";"BU03921404";"Haarlem                       ";"Buurt   ";"BU03921404";"3";"35";;;;;;;;;;;;;;;;;;;;;;;;;
"6188";"WK039215  ";"Haarlem                       ";"Wijk    ";"WK039215  ";"3";"5030";"251";"161";"144";"41";"15";"14";"4";"18";"41";"11";"17";"60";"46";"21";"25";"14";"30";"17";"8";"5";"50";"32";"4";"9";"6"
"6189";"BU03921501";"Haarlem                       ";"Buurt   ";"BU03921501";"3";"2195";"133";"99";"93";"22";"9";"4";"3";"11";"37";"7";"6";"18";"10";"6";"4";"8";"16";"10";"5";"1";"61";"45";"5";"5";"7"
"6190";"BU03921502";"Haarlem                       ";"Buurt   ";"BU03921502";"3";"1352";"51";"29";"23";"5";"4";"5";"0";"3";"3";"3";"6";"16";"13";"7";"6";"3";"6";"4";"0";"2";"38";"21";"2";"10";"4"
"6191";"BU03921503";"Haarlem                       ";"Buurt   ";"BU03921503";"3";"1483";"67";"33";"28";"14";"2";"5";"1";"4";"1";"1";"5";"26";"23";"8";"15";"3";"8";"3";"3";"2";"45";"22";"3";"16";"5"
"6192";"WK039216  ";"Haarlem                       ";"Wijk    ";"WK039216  ";"3";"5371";"197";"113";"88";"18";"5";"16";"1";"19";"12";"17";"25";"64";"58";"23";"35";"6";"20";"13";"4";"3";"37";"21";"4";"11";"4"
"6193";"BU03921601";"Haarlem                       ";"Buurt   ";"BU03921601";"3";"169";"49";"28";"24";"10";"2";"2";"0";"0";"5";"5";"4";"11";"8";"1";"7";"3";"10";"7";"3";"0";"290";"166";"0";"47";"59"
"6194";"BU03921602";"Haarlem                       ";"Buurt   ";"BU03921602";"3";"10";;;;;;;;;;;;;;;;;;;;;;;;;
"6195";"BU03921603";"Haarlem                       ";"Buurt   ";"BU03921603";"3";"2505";"79";"45";"34";"5";"1";"7";"1";"13";"3";"4";"11";"28";"25";"11";"14";"3";"6";"2";"1";"3";"32";"18";"5";"10";"2"
"6196";"BU03921604";"Haarlem                       ";"Buurt   ";"BU03921604";"3";"1535";"48";"28";"21";"2";"0";"4";"0";"5";"3";"7";"7";"18";"18";"7";"11";"0";"2";"2";"0";"0";"31";"18";"3";"12";"1"
"6197";"BU03921605";"Haarlem                       ";"Buurt   ";"BU03921605";"3";"1152";"21";"12";"9";"1";"2";"3";"0";"1";"1";"1";"3";"7";"7";"4";"3";"0";"2";"2";"0";"0";"18";"10";"1";"6";"2"
"6198";"WK039217  ";"Haarlem                       ";"Wijk    ";"WK039217  ";"3";"594";"16";"6";"4";"0";"1";"0";"0";"2";"0";"1";"2";"5";"5";"4";"1";"0";"5";"5";"0";"0";"27";"10";"3";"8";"8"
"6199";"BU03921701";"Haarlem                       ";"Buurt   ";"BU03921701";"3";"0";;;;;;;;;;;;;;;;;;;;;;;;;
"6200";"BU03921702";"Haarlem                       ";"Buurt   ";"BU03921702";"3";"594";"16";"6";"4";"0";"1";"0";"0";"2";"0";"1";"2";"5";"5";"4";"1";"0";"5";"5";"0";"0";"27";"10";"3";"8";"8"
"6201";"WK039218  ";"Haarlem                       ";"Wijk    ";"WK039218  ";"3";"9802";"437";"323";"280";"65";"30";"53";"3";"70";"27";"32";"43";"65";"50";"18";"32";"15";"49";"29";"15";"5";"45";"33";"7";"5";"5"
"6202";"BU03921801";"Haarlem                       ";"Buurt   ";"BU03921801";"3";"91";"14";"6";"5";"1";"0";"2";"0";"0";"1";"1";"1";"5";"4";"2";"2";"1";"3";"3";"0";"0";"154";"66";"0";"44";"33"
"6203";"BU03921802";"Haarlem                       ";"Buurt   ";"BU03921802";"3";"2377";"136";"107";"96";"23";"5";"21";"2";"20";"15";"10";"11";"16";"12";"4";"8";"4";"13";"8";"3";"2";"57";"45";"8";"5";"5"
"6204";"BU03921803";"Haarlem                       ";"Buurt   ";"BU03921803";"3";"415";"22";"20";"18";"5";"2";"2";"0";"6";"2";"1";"2";"0";"0";"0";"0";"0";"2";"1";"0";"1";"53";"48";"14";"0";"5"
"6205";"BU03921804";"Haarlem                       ";"Buurt   ";"BU03921804";"3";"2250";"81";"52";"44";"8";"6";"11";"0";"14";"4";"1";"8";"22";"16";"4";"12";"6";"7";"4";"3";"0";"36";"23";"6";"7";"3"
"6206";"BU03921805";"Haarlem                       ";"Buurt   ";"BU03921805";"3";"43";"4";"4";"4";"0";"0";"0";"0";"1";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;
"6207";"BU03921806";"Haarlem                       ";"Buurt   ";"BU03921806";"3";"2426";"89";"68";"61";"19";"11";"7";"1";"12";"4";"7";"7";"11";"9";"3";"6";"2";"10";"6";"4";"0";"37";"28";"5";"4";"4"
"6208";"BU03921807";"Haarlem                       ";"Buurt   ";"BU03921807";"3";"2200";"91";"66";"52";"9";"6";"10";"0";"17";"1";"9";"14";"11";"9";"5";"4";"2";"14";"7";"5";"2";"41";"30";"8";"4";"6"
"6209";"WK039219  ";"Haarlem                       ";"Wijk    ";"WK039219  ";"3";"6619";"355";"241";"208";"40";"15";"36";"6";"45";"26";"40";"33";"59";"45";"13";"32";"14";"55";"25";"21";"9";"54";"36";"7";"7";"8"
"6210";"BU03921901";"Haarlem                       ";"Buurt   ";"BU03921901";"3";"305";"154";"105";"96";"21";"6";"14";"3";"6";"18";"28";"9";"20";"15";"6";"9";"5";"29";"20";"6";"3";"505";"344";"20";"49";"95"
"6211";"BU03921902";"Haarlem                       ";"Buurt   ";"BU03921902";"3";"0";"7";"6";"6";"1";"0";"1";"1";"0";"0";"3";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";;;;;
"6212";"BU03921903";"Haarlem                       ";"Buurt   ";"BU03921903";"3";"2419";"77";"60";"50";"7";"4";"13";"0";"23";"1";"2";"10";"11";"7";"3";"4";"4";"6";"0";"5";"1";"32";"25";"10";"3";"2"
"6213";"BU03921904";"Haarlem                       ";"Buurt   ";"BU03921904";"3";"1315";"37";"22";"17";"4";"2";"5";"0";"4";"1";"1";"5";"5";"3";"1";"2";"2";"10";"2";"6";"2";"28";"17";"3";"2";"8"
"6214";"BU03921905";"Haarlem                       ";"Buurt   ";"BU03921905";"3";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;;;;
"6215";"BU03921906";"Haarlem                       ";"Buurt   ";"BU03921906";"3";"2580";"79";"47";"38";"7";"3";"3";"2";"12";"6";"5";"9";"23";"20";"3";"17";"3";"9";"2";"4";"3";"31";"18";"5";"8";"3"
"6216";"WK039220  ";"Haarlem                       ";"Wijk    ";"WK039220  ";"3";"8125";"308";"218";"183";"25";"14";"54";"4";"50";"12";"24";"35";"62";"58";"18";"40";"4";"28";"14";"9";"5";"38";"27";"6";"7";"3"
"6217";"BU03922001";"Haarlem                       ";"Buurt   ";"BU03922001";"3";"253";"21";"17";"17";"2";"1";"5";"0";"8";"0";"1";"0";"2";"1";"0";"1";"1";"2";"1";"1";"0";"83";"67";"32";"4";"8"
"6218";"BU03922002";"Haarlem                       ";"Buurt   ";"BU03922002";"3";"1466";"24";"18";"14";"1";"0";"4";"0";"4";"0";"5";"4";"3";"2";"1";"1";"1";"3";"2";"1";"0";"16";"12";"3";"1";"2"
"6219";"BU03922003";"Haarlem                       ";"Buurt   ";"BU03922003";"3";"1793";"74";"40";"28";"6";"1";"7";"0";"11";"1";"2";"12";"22";"22";"5";"17";"0";"12";"5";"4";"3";"41";"22";"6";"12";"7"
"6220";"BU03922004";"Haarlem                       ";"Buurt   ";"BU03922004";"3";"1455";"52";"39";"33";"8";"2";"8";"3";"9";"0";"3";"6";"12";"10";"3";"7";"2";"1";"0";"1";"0";"36";"27";"6";"7";"1"
"6221";"BU03922005";"Haarlem                       ";"Buurt   ";"BU03922005";"3";"1900";"107";"78";"66";"5";"8";"26";"1";"6";"10";"10";"12";"21";"21";"8";"13";"0";"8";"6";"1";"1";"56";"41";"3";"11";"4"
"6222";"BU03922006";"Haarlem                       ";"Buurt   ";"BU03922006";"3";"1257";"24";"22";"21";"3";"2";"4";"0";"12";"0";"0";"1";"2";"2";"1";"1";"0";"0";"0";"0";"0";"19";"18";"10";"2";"0"
"6223";"BU03922007";"Haarlem                       ";"Buurt   ";"BU03922007";"3";"1";"6";"4";"4";"0";"0";"0";"0";"0";"1";"3";"0";"0";"0";"0";"0";"0";"2";"0";"1";"1";;;;;
